date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:48:31	24284/24284	---M--	200	added ('OK')	font/otf	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-ExtraLightItalic.otf	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-ExtraLightItalic.otf	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:31	23200/23200	---M--	200	added ('OK')	font/otf	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-Light.otf	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-Light.otf	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:32	24208/24208	---M--	200	added ('OK')	font/otf	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-LightItalic.otf	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-LightItalic.otf	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:32	23124/23124	---M--	200	added ('OK')	font/otf	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-Regular.otf	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-Regular.otf	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:32	24236/24236	---M--	200	added ('OK')	font/otf	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-RegularItalic.otf	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-RegularItalic.otf	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:32	23240/23240	---M--	200	added ('OK')	font/otf	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-Medium.otf	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-Medium.otf	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:33	24352/24352	---M--	200	added ('OK')	font/otf	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-MediumItalic.otf	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-MediumItalic.otf	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:33	23480/23480	---M--	200	added ('OK')	font/otf	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-SemiBold.otf	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-SemiBold.otf	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:33	24284/24284	---M--	200	added ('OK')	font/otf	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-SemiBoldItalic.otf	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-SemiBoldItalic.otf	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:33	23664/23664	---M--	200	added ('OK')	font/otf	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-Bold.otf	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-Bold.otf	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:33	24332/24332	---M--	200	added ('OK')	font/otf	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-BoldItalic.otf	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-BoldItalic.otf	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:34	23700/23700	---M--	200	added ('OK')	font/otf	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-ExtraBold.otf	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-ExtraBold.otf	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:34	24588/24588	---M--	200	added ('OK')	font/otf	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-ExtraBoldItalic.otf	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-ExtraBoldItalic.otf	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:34	23696/23696	---M--	200	added ('OK')	font/otf	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-Black.otf	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-Black.otf	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:34	24288/24288	---M--	200	added ('OK')	font/otf	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-BlackItalic.otf	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/fonts/metropolis/Metropolis-BlackItalic.otf	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:35	100367/100367	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/img/device-mockups/iPhoneX/portrait.png	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/img/device-mockups/iPhoneX/portrait.png	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:35	100367/100367	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/img/device-mockups/iPhoneX/portrait_black.png	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/img/device-mockups/iPhoneX/portrait_black.png	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:35	131760/131760	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/img/device-mockups/iPhoneX/landscape.png	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/img/device-mockups/iPhoneX/landscape.png	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:35	131760/131760	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/img/device-mockups/iPhoneX/landscape_black.png	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/img/device-mockups/iPhoneX/landscape_black.png	(from https://themes.startbootstrap.com/sb-ui-kit-pro/css/styles.css)
16:48:35	7394/7394	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/img/app-store-badge.svg	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/img/app-store-badge.svg	(from https://themes.startbootstrap.com/sb-ui-kit-pro/landing-app-mobile.html)
16:48:36	5711/5711	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/img/google-play-badge.svg	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/img/google-play-badge.svg	(from https://themes.startbootstrap.com/sb-ui-kit-pro/landing-app-mobile.html)
16:48:37	237524/237524	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/img/app-desktop-demo-screenshot.jpg	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/img/app-desktop-demo-screenshot.jpg	(from https://themes.startbootstrap.com/sb-ui-kit-pro/landing-app-desktop.html)
16:48:37	3383/3383	---MCZ	200	added ('OK')	text/css	etag:W/%225d4eea37-d37%22	https://cdnjs.cloudflare.com/ajax/libs/lity/2.4.0/lity.min.css	C:/Users/marko/Desktop/click%20photo/cdnjs.cloudflare.com/ajax/libs/lity/2.4.0/lity.min.css	(from https://themes.startbootstrap.com/sb-ui-kit-pro/landing-agency.html)
16:48:37	6630/6630	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d4eea37-19e6%22	https://cdnjs.cloudflare.com/ajax/libs/lity/2.4.0/lity.min.js	C:/Users/marko/Desktop/click%20photo/cdnjs.cloudflare.com/ajax/libs/lity/2.4.0/lity.min.js	(from https://themes.startbootstrap.com/sb-ui-kit-pro/landing-agency.html)
16:48:37	3182/3182	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/img/pattern-shapes.png	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/img/pattern-shapes.png	(from https://themes.startbootstrap.com/sb-ui-kit-pro/landing-classifieds.html)
16:48:38	13810/13810	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/img/avataaars.svg	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/img/avataaars.svg	(from https://themes.startbootstrap.com/sb-ui-kit-pro/landing-portfolio.html)
16:48:39	6463/6463	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/img/drawkit/color/drawkit-user-mobile-color.svg	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/img/drawkit/color/drawkit-user-mobile-color.svg	(from https://themes.startbootstrap.com/sb-ui-kit-pro/header-graphic.html)
16:49:02	12511071/12511071	---M--	200	added ('OK')	video/mp4	date:Sat,%2015%20Feb%202020%2003:13:41%20GMT	https://themes.startbootstrap.com/sb-ui-kit-pro/assets/video/video.mp4	C:/Users/marko/Desktop/click%20photo/themes.startbootstrap.com/sb-ui-kit-pro/assets/video/video.mp4	(from https://themes.startbootstrap.com/sb-ui-kit-pro/landing-agency.html)
